created,tweet_text
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:10:48,"국산 덴탈 마스크 일회용 비말차단 마스크 50매 싸네요 https://t.co/QMifWQTQeI
극복 코로나19 확산 코로나 확진자 방문 사회적 거리두기 3iit"
2020-10-30 00:10:43,"똑땅해 ㅠㅠㅠㅠㅠㅠㅠ

나는 코로나를 원망한다 😭😭"
2020-10-30 00:10:43,"RT @binmudum: 세계 코로나 확진자 누계가 4,500만명, 사망자는 120만명에 접근했다. 미국이 가장 많은 913만명 감염에 23만4천명이 목숨을 잃었고 100만명 이상 감염국도 8개국이다. 일본도 28일 확진자 10만명 돌파해 49위 차…"
2020-10-30 00:10:38,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:35,"[중앙일보]GC녹십자 혈장치료제 코로나19 환자에 '치료 목적 사용' 승인

https://t.co/grWPHQ2MrG https://t.co/YWrz1p0Vsg"
2020-10-30 00:10:32,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:32,코로나19 확산 마스크KF94 50매 https://t.co/mS1yuRZS4X 코로나19 극복 zg0p
2020-10-30 00:10:31,본체+주먹손+편손+왼쪽힐발+물품(흰색 공구 드레스&amp;MSD맨투맨&amp;한복바지&amp;코로나님 테니스스커트&amp;회색 반바지&amp;이플하우스 원피스풀셋)이며 모두 SG바디에 호환되는 사이즈이므로 일괄 판매합니다. 우체국 택배 이용합니다 문의 DM주세요!
2020-10-30 00:10:26,"코로나19로 바뀐 일상…""건강관리도 비대면으로"" 홈트레닝 활성화·마라톤 대회까지 비대면으로 진행
건식시장 5조원대 급성장…HK inno.N '뉴틴몰' 주목https://t.co/q4Y5Uxj4lU #김수현… https://t.co/8C3tmtSmpA"
2020-10-30 00:10:26,RT @charisclinic: 리) 코로나 한국이 제일 심한 나라중 하나였을때 내가 했던 예언 아닌 예언 생각난다... 한국이 잘 막아내고 오히려 수혜 입을거라거 했었던듯... 오늘 국내 주식시장이 미국 유럽과 디커플링 패턴을 일부 보이는 거 보면…
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:10:48,"국산 덴탈 마스크 일회용 비말차단 마스크 50매 싸네요 https://t.co/QMifWQTQeI
극복 코로나19 확산 코로나 확진자 방문 사회적 거리두기 3iit"
2020-10-30 00:10:43,"똑땅해 ㅠㅠㅠㅠㅠㅠㅠ

나는 코로나를 원망한다 😭😭"
2020-10-30 00:10:43,"RT @binmudum: 세계 코로나 확진자 누계가 4,500만명, 사망자는 120만명에 접근했다. 미국이 가장 많은 913만명 감염에 23만4천명이 목숨을 잃었고 100만명 이상 감염국도 8개국이다. 일본도 28일 확진자 10만명 돌파해 49위 차…"
2020-10-30 00:10:38,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:35,"[중앙일보]GC녹십자 혈장치료제 코로나19 환자에 '치료 목적 사용' 승인

https://t.co/grWPHQ2MrG https://t.co/YWrz1p0Vsg"
2020-10-30 00:10:32,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:32,코로나19 확산 마스크KF94 50매 https://t.co/mS1yuRZS4X 코로나19 극복 zg0p
2020-10-30 00:10:31,본체+주먹손+편손+왼쪽힐발+물품(흰색 공구 드레스&amp;MSD맨투맨&amp;한복바지&amp;코로나님 테니스스커트&amp;회색 반바지&amp;이플하우스 원피스풀셋)이며 모두 SG바디에 호환되는 사이즈이므로 일괄 판매합니다. 우체국 택배 이용합니다 문의 DM주세요!
2020-10-30 00:10:26,"코로나19로 바뀐 일상…""건강관리도 비대면으로"" 홈트레닝 활성화·마라톤 대회까지 비대면으로 진행
건식시장 5조원대 급성장…HK inno.N '뉴틴몰' 주목https://t.co/q4Y5Uxj4lU #김수현… https://t.co/8C3tmtSmpA"
2020-10-30 00:10:26,RT @charisclinic: 리) 코로나 한국이 제일 심한 나라중 하나였을때 내가 했던 예언 아닌 예언 생각난다... 한국이 잘 막아내고 오히려 수혜 입을거라거 했었던듯... 오늘 국내 주식시장이 미국 유럽과 디커플링 패턴을 일부 보이는 거 보면…
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:10:48,"국산 덴탈 마스크 일회용 비말차단 마스크 50매 싸네요 https://t.co/QMifWQTQeI
극복 코로나19 확산 코로나 확진자 방문 사회적 거리두기 3iit"
2020-10-30 00:10:43,"똑땅해 ㅠㅠㅠㅠㅠㅠㅠ

나는 코로나를 원망한다 😭😭"
2020-10-30 00:10:43,"RT @binmudum: 세계 코로나 확진자 누계가 4,500만명, 사망자는 120만명에 접근했다. 미국이 가장 많은 913만명 감염에 23만4천명이 목숨을 잃었고 100만명 이상 감염국도 8개국이다. 일본도 28일 확진자 10만명 돌파해 49위 차…"
2020-10-30 00:10:38,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:35,"[중앙일보]GC녹십자 혈장치료제 코로나19 환자에 '치료 목적 사용' 승인

https://t.co/grWPHQ2MrG https://t.co/YWrz1p0Vsg"
2020-10-30 00:10:32,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:32,코로나19 확산 마스크KF94 50매 https://t.co/mS1yuRZS4X 코로나19 극복 zg0p
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:10:48,"국산 덴탈 마스크 일회용 비말차단 마스크 50매 싸네요 https://t.co/QMifWQTQeI
극복 코로나19 확산 코로나 확진자 방문 사회적 거리두기 3iit"
2020-10-30 00:10:43,"똑땅해 ㅠㅠㅠㅠㅠㅠㅠ

나는 코로나를 원망한다 😭😭"
2020-10-30 00:10:43,"RT @binmudum: 세계 코로나 확진자 누계가 4,500만명, 사망자는 120만명에 접근했다. 미국이 가장 많은 913만명 감염에 23만4천명이 목숨을 잃었고 100만명 이상 감염국도 8개국이다. 일본도 28일 확진자 10만명 돌파해 49위 차…"
2020-10-30 00:10:38,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:35,"[중앙일보]GC녹십자 혈장치료제 코로나19 환자에 '치료 목적 사용' 승인

https://t.co/grWPHQ2MrG https://t.co/YWrz1p0Vsg"
2020-10-30 00:10:32,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:32,코로나19 확산 마스크KF94 50매 https://t.co/mS1yuRZS4X 코로나19 극복 zg0p
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:10:48,"국산 덴탈 마스크 일회용 비말차단 마스크 50매 싸네요 https://t.co/QMifWQTQeI
극복 코로나19 확산 코로나 확진자 방문 사회적 거리두기 3iit"
2020-10-30 00:10:43,"똑땅해 ㅠㅠㅠㅠㅠㅠㅠ

나는 코로나를 원망한다 😭😭"
2020-10-30 00:10:43,"RT @binmudum: 세계 코로나 확진자 누계가 4,500만명, 사망자는 120만명에 접근했다. 미국이 가장 많은 913만명 감염에 23만4천명이 목숨을 잃었고 100만명 이상 감염국도 8개국이다. 일본도 28일 확진자 10만명 돌파해 49위 차…"
2020-10-30 00:10:38,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:35,"[중앙일보]GC녹십자 혈장치료제 코로나19 환자에 '치료 목적 사용' 승인

https://t.co/grWPHQ2MrG https://t.co/YWrz1p0Vsg"
2020-10-30 00:10:32,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:32,코로나19 확산 마스크KF94 50매 https://t.co/mS1yuRZS4X 코로나19 극복 zg0p
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:10:48,"국산 덴탈 마스크 일회용 비말차단 마스크 50매 싸네요 https://t.co/QMifWQTQeI
극복 코로나19 확산 코로나 확진자 방문 사회적 거리두기 3iit"
2020-10-30 00:10:43,"똑땅해 ㅠㅠㅠㅠㅠㅠㅠ

나는 코로나를 원망한다 😭😭"
2020-10-30 00:10:43,"RT @binmudum: 세계 코로나 확진자 누계가 4,500만명, 사망자는 120만명에 접근했다. 미국이 가장 많은 913만명 감염에 23만4천명이 목숨을 잃었고 100만명 이상 감염국도 8개국이다. 일본도 28일 확진자 10만명 돌파해 49위 차…"
2020-10-30 00:10:38,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:35,"[중앙일보]GC녹십자 혈장치료제 코로나19 환자에 '치료 목적 사용' 승인

https://t.co/grWPHQ2MrG https://t.co/YWrz1p0Vsg"
2020-10-30 00:10:32,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:32,코로나19 확산 마스크KF94 50매 https://t.co/mS1yuRZS4X 코로나19 극복 zg0p
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
2020-10-30 00:10:59,"RT @Terminator261: 조국장관 덕분에 고위 공직자들의 추잡스런 행태가 다 드러나고, 코로나 덕분에 선진국들이라는 것들의 밑바닥을 요즘 실컷 보고 있다.
조국장관 아니었으면, 아직까지 지들끼리 해 쳐먹는다고 주접을 쌌을것이다.
물론, 아직…"
2020-10-30 00:10:51,"RT @LOLOS8678: 이재명 측근들이 만든 단체가 이재명을 비판한 네티즌 90여명을 고발 한 사건 기억하시죠? 오늘 또 한 분이 최종 무혐의 처분 받으셨습니다.  

지금 이 시간에도 맘고생 중이신 분들 모두 좋은 결과 있길 바라며

* ‘경기…"
2020-10-30 00:10:49,"아씨발자살할래
ㅋ
ㅋㅋㅋㅋ
복도에서봫는데씹덕웃음지을뻔햇잔아요님아
내가코로나시대최대수혜자다 https://t.co/jkmPZgyDYI"
2020-10-30 00:10:48,"국산 덴탈 마스크 일회용 비말차단 마스크 50매 싸네요 https://t.co/QMifWQTQeI
극복 코로나19 확산 코로나 확진자 방문 사회적 거리두기 3iit"
2020-10-30 00:10:43,"똑땅해 ㅠㅠㅠㅠㅠㅠㅠ

나는 코로나를 원망한다 😭😭"
2020-10-30 00:10:43,"RT @binmudum: 세계 코로나 확진자 누계가 4,500만명, 사망자는 120만명에 접근했다. 미국이 가장 많은 913만명 감염에 23만4천명이 목숨을 잃었고 100만명 이상 감염국도 8개국이다. 일본도 28일 확진자 10만명 돌파해 49위 차…"
2020-10-30 00:10:38,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:35,"[중앙일보]GC녹십자 혈장치료제 코로나19 환자에 '치료 목적 사용' 승인

https://t.co/grWPHQ2MrG https://t.co/YWrz1p0Vsg"
2020-10-30 00:10:32,"RT @happy_CSR_: 코로나19 재확산 여파에도 9월 국내 생산, 소비, 투자 모두 증가. 산업활동 주요 지표의 동시 증가는 3개월 만. 자동차, 반도체 등을 중심으로 수출이 회복되고 추석 명절의 소매판매 증가가 긍정적으로 작용한 것으로 분석…"
2020-10-30 00:10:32,코로나19 확산 마스크KF94 50매 https://t.co/mS1yuRZS4X 코로나19 극복 zg0p
2020-10-30 00:11:24,"RT @JUN34_: #MAMAVOTE #TXT @TXT_members 
코로나만 아니었으면 제일 하고 싶은 거 &gt;리트윗도 투표수에 포함&lt;"
2020-10-30 00:11:16,"RT @Sanwillz: 2020 한국영화산업 긴급진단 토론회에서 #보스턴1947 개봉에 대해 언급:
보스턴 1947 코로나 백신이나 치료제가 나오기 전엔 개봉 절ㄹㄹ대ㅐㅐ 할 수 없다고요? 
세상아... 그럼 도대체 언제??? ㅠㅠ 죽고싶어...…"
2020-10-30 00:11:12,RT @FeignInnocent: 미국 코로나 확진자 8만8천. 기록 갱신했다함. 날씨도 추워지는데 곧 10만 넘고 끝도 없이 올라갈듯. 선거 후폭풍도 걱정되고 어디로 한달이라도 피난가고싶다.
2020-10-30 00:11:04,RT @estima7: 아마존의 분기실적 발표. 전년대비 매출이 37% 증가하는 96B. 이익도 6.3B으로 전년의 3배 증가. AWS 매출도 29% 올랐다고. 대표적인 코로나 수혜기업… 아마존 답게 간결하게 쓰여진 실적 보도자료 https://t.…
2020-10-30 00:11:00,"RT @ggholic: 🚨심야 합동점검 실시 안내🚨
10월 30일 22시부터 핼러윈데이를 맞아 경기도 내 고위험시설을 대상으로 코로나19 방역수칙 이행 여부를 점검합니다. 
클럽, 행사 등 참석을 자제하고, 감염위험이 높은 시설 운영 시 방역수칙을…"
